Index,Year,Month,region,property_type,median_dom,median_sale_price
10896,2017,9,Placer County,Condo/Co-op,52.0,325750.0
15022,2017,3,San Joaquin County,Single Family Residential,22.0,325750.0
14991,2016,8,San Joaquin County,Single Family Residential,20.0,326000.0
11460,2016,12,Riverside County,Multi-Family (2-4 Unit),79.0,326000.0
12561,2015,5,San Benito County,Multi-Family (2-4 Unit),56.0,326000.0
2956,2013,5,El Dorado County,All Residential,19.0,326000.0
22165,2014,4,Yolo County,Single Family Residential,22.0,326000.0
2203,2020,6,Colusa County,All Residential,33.0,326000.0
15170,2019,9,San Joaquin County,Multi-Family (2-4 Unit),13.0,326000.0
2202,2020,6,Colusa County,Single Family Residential,33.0,326000.0
4336,2020,4,Humboldt County,All Residential,75.0,326000.0
13643,2014,7,San Diego County,Condo/Co-op,23.0,326000.0
22388,2018,8,Yolo County,Condo/Co-op,12.0,326000.0
1590,2020,2,Butte County,All Residential,52.0,326000.0
20081,2020,1,Stanislaus County,All Residential,37.0,326000.0
8315,2012,4,Monterey County,Multi-Family (2-4 Unit),24.0,326100.0
4322,2019,11,Humboldt County,Single Family Residential,78.0,326250.0
20892,2020,10,Trinity County,Single Family Residential,125.0,326500.0
20070,2019,11,Stanislaus County,All Residential,21.0,326500.0
7472,2019,9,Mariposa County,Single Family Residential,116.0,326500.0
19385,2016,4,Sonoma County,Condo/Co-op,37.0,326500.0
22195,2014,11,Yolo County,All Residential,40.0,326500.0
12514,2014,5,San Benito County,Condo/Co-op,32.0,326500.0
11028,2019,12,Placer County,Townhouse,27.0,326500.0
19205,2012,7,Sonoma County,All Residential,21.0,326500.0
20891,2020,10,Trinity County,All Residential,125.0,326500.0
21183,2020,6,Tulare County,Multi-Family (2-4 Unit),0.0,326500.0
1382,2016,4,Butte County,Multi-Family (2-4 Unit),27.0,326750.0
12017,2015,12,Sacramento County,Townhouse,108.0,326950.0
1485,2018,3,Butte County,Multi-Family (2-4 Unit),7.0,327000.0
5191,2021,10,Kings County,Single Family Residential,50.0,327000.0
13268,2018,8,San Bernardino County,Single Family Residential,51.0,327000.0
1055,2019,8,Amador County,All Residential,47.0,327000.0
1054,2019,8,Amador County,Single Family Residential,47.0,327000.0
8924,2012,2,Napa County,All Residential,51.0,327000.0
20045,2019,6,Stanislaus County,Single Family Residential,14.0,327000.0
9517,2013,7,Nevada County,Single Family Residential,51.0,327000.0
7489,2020,5,Mariposa County,All Residential,113.0,327000.0
1551,2019,6,Butte County,Townhouse,44.0,327000.0
7488,2020,5,Mariposa County,Single Family Residential,113.0,327000.0
3274,2019,3,El Dorado County,Townhouse,11.0,327000.0
8607,2017,2,Monterey County,Townhouse,48.0,327000.0
3204,2017,12,El Dorado County,Multi-Family (2-4 Unit),103.0,327500.0
5196,2021,11,Kings County,Condo/Co-op,111.0,327500.0
8079,2019,9,Merced County,Multi-Family (2-4 Unit),97.0,327500.0
4244,2021,9,Glenn County,Single Family Residential,45.0,327500.0
9507,2013,4,Nevada County,All Residential,32.0,327500.0
5472,2018,9,Lake County,Multi-Family (2-4 Unit),182.0,327500.0
19094,2020,11,Solano County,Condo/Co-op,34.0,327500.0
4243,2021,9,Glenn County,All Residential,45.0,327500.0
1578,2019,12,Butte County,Single Family Residential,52.0,327500.0
20055,2019,8,Stanislaus County,Multi-Family (2-4 Unit),14.0,327500.0
11480,2017,4,Riverside County,Townhouse,48.0,327500.0
32,2012,7,Alameda County,Townhouse,18.0,327750.0
13288,2018,12,San Bernardino County,All Residential,59.0,328000.0
22800,2019,7,Yuba County,Single Family Residential,69.0,328000.0
1010,2018,3,Amador County,Single Family Residential,80.0,328000.0
1009,2018,3,Amador County,All Residential,80.0,328000.0
7672,2020,8,Mendocino County,Single Family Residential,41.0,328000.0
7673,2020,8,Mendocino County,All Residential,41.0,328000.0
4958,2021,9,Kern County,All Residential,13.0,328000.0
1440,2017,5,Butte County,Multi-Family (2-4 Unit),27.0,328000.0
20071,2019,11,Stanislaus County,Single Family Residential,21.0,328000.0
11000,2019,6,Placer County,Multi-Family (2-4 Unit),3.0,328000.0
5066,2017,9,Kings County,Single Family Residential,0.0,328000.0
21243,2021,7,Tulare County,All Residential,64.0,328000.0
1069,2020,2,Amador County,All Residential,69.0,328000.0
22802,2019,8,Yuba County,Single Family Residential,98.0,328000.0
15029,2017,5,San Joaquin County,All Residential,15.0,328000.0
3333,2020,2,El Dorado County,Condo/Co-op,58.0,328000.0
1070,2020,2,Amador County,Single Family Residential,66.0,328000.0
5067,2017,9,Kings County,All Residential,0.0,328000.0
1046,2019,4,Amador County,All Residential,56.0,328000.0
22803,2019,8,Yuba County,All Residential,98.0,328000.0
8129,2020,9,Merced County,Single Family Residential,20.0,328000.0
2326,2013,2,Contra Costa County,All Residential,16.0,328000.0
5592,2021,8,Lake County,All Residential,62.0,328000.0
20700,2019,7,Tehama County,All Residential,67.0,328250.0
20701,2019,7,Tehama County,Single Family Residential,67.0,328250.0
8363,2013,1,Monterey County,Single Family Residential,27.0,328500.0
13321,2019,6,San Bernardino County,Condo/Co-op,44.0,328500.0
22801,2019,7,Yuba County,All Residential,69.0,328500.0
6665,2020,1,Madera County,All Residential,61.0,328500.0
8357,2012,12,Monterey County,All Residential,24.0,328500.0
7436,2018,5,Mariposa County,Single Family Residential,106.0,329000.0
4323,2019,11,Humboldt County,All Residential,78.0,329000.0
2398,2014,4,Contra Costa County,Condo/Co-op,13.0,329000.0
13629,2014,4,San Diego County,Condo/Co-op,23.0,329000.0
20773,2022,4,Tehama County,All Residential,75.0,329000.0
22438,2019,8,Yolo County,Condo/Co-op,39.0,329000.0
22392,2018,9,Yolo County,Condo/Co-op,20.0,329000.0
7437,2018,5,Mariposa County,All Residential,106.0,329000.0
11397,2015,12,Riverside County,Single Family Residential,52.0,329000.0
10898,2017,9,Placer County,Multi-Family (2-4 Unit),27.0,329000.0
22134,2013,9,Yolo County,All Residential,17.0,329000.0
20046,2019,6,Stanislaus County,Multi-Family (2-4 Unit),80.0,329000.0
5602,2021,11,Lake County,All Residential,71.0,329000.0
8932,2012,4,Napa County,All Residential,29.0,329000.0
13235,2018,1,San Bernardino County,Multi-Family (2-4 Unit),73.0,329000.0
22794,2019,5,Yuba County,Single Family Residential,59.0,329000.0
7391,2016,8,Mariposa County,Single Family Residential,93.0,329000.0
18785,2014,7,Solano County,All Residential,15.0,329000.0
18489,2020,7,Shasta County,All Residential,68.0,329000.0
8147,2021,1,Merced County,Multi-Family (2-4 Unit),20.0,329000.0
11465,2017,1,Riverside County,All Residential,67.0,329000.0
7392,2016,8,Mariposa County,All Residential,93.0,329000.0
15001,2016,10,San Joaquin County,Townhouse,101.0,329000.0
11598,2019,4,Riverside County,Townhouse,71.0,329250.0
1589,2020,2,Butte County,Single Family Residential,52.0,329250.0
8510,2015,7,Monterey County,Condo/Co-op,41.0,329500.0
18426,2017,5,Shasta County,All Residential,174.0,329500.0
18425,2017,5,Shasta County,Single Family Residential,174.0,329500.0
22795,2019,5,Yuba County,All Residential,59.0,329500.0
8336,2012,8,Monterey County,Condo/Co-op,20.0,329500.0
20180,2021,10,Stanislaus County,Townhouse,7.0,329500.0
13,2012,3,Alameda County,All Residential,32.0,329500.0
1004,2018,1,Amador County,Single Family Residential,42.0,329900.0
21413,2021,10,Tuolumne County,All Residential,117.0,329900.0
1005,2018,1,Amador County,All Residential,42.0,329900.0
21414,2021,10,Tuolumne County,Single Family Residential,117.0,329900.0
15007,2016,12,San Joaquin County,Single Family Residential,35.0,330000.0
9553,2014,2,Nevada County,Condo/Co-op,121.0,330000.0
20875,2020,2,Trinity County,Single Family Residential,149.0,330000.0
21508,2013,5,Ventura County,Townhouse,11.0,330000.0
651,2014,3,Alpine County,All Residential,56.0,330000.0
21242,2021,7,Tulare County,Single Family Residential,64.0,330000.0
13275,2018,9,San Bernardino County,All Residential,54.0,330000.0
15037,2017,6,San Joaquin County,All Residential,15.0,330000.0
1136,2021,10,Amador County,Multi-Family (2-4 Unit),73.0,330000.0
19035,2019,9,Solano County,Condo/Co-op,28.0,330000.0
21666,2016,1,Ventura County,Condo/Co-op,21.0,330000.0
13638,2014,6,San Diego County,Condo/Co-op,27.0,330000.0
3287,2019,5,El Dorado County,Condo/Co-op,8.0,330000.0
2306,2012,10,Contra Costa County,Single Family Residential,18.0,330000.0
1080,2020,5,Amador County,Single Family Residential,49.0,330000.0
3427,2021,10,El Dorado County,Condo/Co-op,15.0,330000.0
21674,2016,2,Ventura County,Condo/Co-op,48.0,330000.0
8150,2021,2,Merced County,All Residential,29.0,330000.0
21238,2021,6,Tulare County,All Residential,58.0,330000.0
8190,2021,11,Merced County,Multi-Family (2-4 Unit),57.0,330000.0
8151,2021,2,Merced County,Single Family Residential,27.0,330000.0
22833,2020,8,Yuba County,All Residential,138.0,330000.0
13690,2015,4,San Diego County,Condo/Co-op,25.0,330000.0
13657,2014,10,San Diego County,Condo/Co-op,40.0,330000.0
13281,2018,10,San Bernardino County,Single Family Residential,58.0,330000.0
20350,2017,5,Sutter County,All Residential,6.0,330000.0
20876,2020,2,Trinity County,All Residential,149.0,330000.0
650,2014,3,Alpine County,Single Family Residential,56.0,330000.0
20422,2019,12,Sutter County,Single Family Residential,57.0,330000.0
20470,2021,6,Sutter County,Multi-Family (2-4 Unit),0.0,330000.0
2449,2015,2,Contra Costa County,Multi-Family (2-4 Unit),28.0,330000.0
5572,2021,3,Lake County,Single Family Residential,78.0,330000.0
21433,2012,2,Ventura County,All Residential,89.0,330000.0
1011,2018,4,Amador County,All Residential,27.0,330000.0
18467,2019,7,Shasta County,All Residential,82.0,330000.0
19200,2012,6,Sonoma County,All Residential,21.0,330000.0
1018,2018,6,Amador County,All Residential,27.0,330000.0
18468,2019,7,Shasta County,Single Family Residential,82.0,330000.0
20421,2019,12,Sutter County,All Residential,57.0,330000.0
9630,2015,9,Nevada County,Multi-Family (2-4 Unit),0.0,330000.0
2254,2022,2,Colusa County,Single Family Residential,9.0,330000.0
22815,2020,1,Yuba County,Single Family Residential,117.0,330000.0
22816,2020,1,Yuba County,All Residential,113.0,330000.0
13674,2015,1,San Diego County,Condo/Co-op,46.0,330000.0
1060,2019,10,Amador County,Single Family Residential,51.0,330000.0
1061,2019,10,Amador County,All Residential,53.0,330000.0
3311,2019,10,El Dorado County,Townhouse,32.0,330000.0
13349,2019,12,San Bernardino County,Condo/Co-op,48.0,330000.0
13517,2012,6,San Diego County,Multi-Family (2-4 Unit),41.0,330000.0
3009,2014,4,El Dorado County,Condo/Co-op,38.0,330000.0
18812,2015,2,Solano County,Single Family Residential,31.0,330000.0
20349,2017,5,Sutter County,Single Family Residential,6.0,330000.0
13519,2012,6,San Diego County,All Residential,35.0,330000.0
4962,2021,10,Kern County,All Residential,17.0,330000.0
15027,2017,4,San Joaquin County,All Residential,17.0,330000.0
10589,2012,2,Placer County,Multi-Family (2-4 Unit),524.0,330000.0
15353,2012,9,San Luis Obispo County,Multi-Family (2-4 Unit),320.0,330000.0
11605,2019,5,Riverside County,Multi-Family (2-4 Unit),73.0,330000.0
10040,2013,4,Orange County,Condo/Co-op,13.0,330000.0
4142,2018,3,Glenn County,Multi-Family (2-4 Unit),83.0,330000.0
11419,2016,4,Riverside County,All Residential,50.0,330000.0
3095,2015,12,El Dorado County,Multi-Family (2-4 Unit),164.0,330000.0
12431,2012,8,San Benito County,All Residential,21.0,330000.0
8928,2012,3,Napa County,All Residential,40.0,330000.0
10023,2013,1,Orange County,Townhouse,45.0,330000.0
12454,2013,2,San Benito County,Single Family Residential,25.0,330000.0
3354,2020,7,El Dorado County,Condo/Co-op,35.0,330000.0
12456,2013,2,San Benito County,All Residential,27.0,330000.0
13306,2019,3,San Bernardino County,Condo/Co-op,54.0,330000.0
5739,2012,5,Los Angeles County,Multi-Family (2-4 Unit),47.0,330000.0
5740,2012,5,Los Angeles County,Single Family Residential,48.0,330000.0
11426,2016,6,Riverside County,All Residential,48.0,330000.0
6699,2020,12,Madera County,Single Family Residential,20.0,330000.0
6698,2020,12,Madera County,All Residential,20.0,330000.0
12400,2022,4,Sacramento County,Condo/Co-op,7.0,330000.0
6663,2020,1,Madera County,Single Family Residential,60.0,330000.0
12312,2020,11,Sacramento County,Townhouse,31.0,330000.0
4192,2019,11,Glenn County,All Residential,57.0,330000.0
19160,2022,1,Solano County,Condo/Co-op,40.0,330000.0
13254,2018,5,San Bernardino County,All Residential,44.0,330000.0
11452,2016,11,Riverside County,All Residential,48.0,330000.0
12133,2017,11,Sacramento County,Multi-Family (2-4 Unit),17.0,330000.0
20085,2020,2,Stanislaus County,All Residential,30.0,330000.0
5753,2012,8,Los Angeles County,Townhouse,35.0,330000.0
12361,2021,9,Sacramento County,Townhouse,8.0,330000.0
11443,2016,9,Riverside County,All Residential,49.0,330000.0
13255,2018,5,San Bernardino County,Single Family Residential,45.0,330000.0
7658,2019,11,Mendocino County,All Residential,97.0,330000.0
7659,2019,11,Mendocino County,Single Family Residential,97.0,330000.0
11527,2018,2,Riverside County,Multi-Family (2-4 Unit),56.0,330000.0
12101,2017,5,Sacramento County,All Residential,9.0,330000.0
11446,2016,10,Riverside County,All Residential,48.0,330000.0
3888,2020,10,Fresno County,Single Family Residential,9.0,330000.0
11025,2019,12,Placer County,Condo/Co-op,49.0,330000.0
12538,2014,11,San Benito County,Townhouse,44.0,330000.0
5780,2013,1,Los Angeles County,Townhouse,22.0,330000.0
4310,2019,7,Humboldt County,Single Family Residential,64.0,330000.0
20061,2019,9,Stanislaus County,Multi-Family (2-4 Unit),24.0,330000.0
20060,2019,9,Stanislaus County,All Residential,22.0,330000.0
20058,2019,8,Stanislaus County,All Residential,19.0,330000.0
20050,2019,7,Stanislaus County,All Residential,21.0,330000.0
1577,2019,11,Butte County,All Residential,38.0,330000.0
13201,2017,6,San Bernardino County,Multi-Family (2-4 Unit),47.0,330000.0
20041,2019,5,Stanislaus County,All Residential,18.0,330000.0
20079,2020,1,Stanislaus County,Multi-Family (2-4 Unit),59.0,330000.0
22426,2019,5,Yolo County,Townhouse,29.0,330000.0
12583,2015,10,San Benito County,Townhouse,18.0,330000.0
13208,2017,8,San Bernardino County,Townhouse,25.0,330000.0
20082,2020,1,Stanislaus County,Single Family Residential,36.0,330000.0
1575,2019,11,Butte County,Single Family Residential,38.0,330000.0
5742,2012,6,Los Angeles County,All Residential,42.0,330000.0
20949,2012,10,Tulare County,Multi-Family (2-4 Unit),278.0,330000.0
18914,2017,3,Solano County,Multi-Family (2-4 Unit),41.0,330000.0
12554,2015,3,San Benito County,Townhouse,24.0,330000.0
19424,2017,2,Sonoma County,Condo/Co-op,41.0,330000.0
1013,2018,4,Amador County,Single Family Residential,27.0,330050.0
13648,2014,8,San Diego County,Condo/Co-op,26.0,330250.0
4955,2021,9,Kern County,Single Family Residential,13.0,330500.0
13273,2018,9,San Bernardino County,Single Family Residential,55.0,330500.0
22838,2020,9,Yuba County,Single Family Residential,55.0,330500.0
8379,2013,4,Monterey County,Condo/Co-op,20.0,330500.0
20075,2019,12,Stanislaus County,All Residential,25.0,331000.0
21615,2015,3,Ventura County,Condo/Co-op,27.0,331000.0
9610,2015,4,Nevada County,Multi-Family (2-4 Unit),0.0,331000.0
20444,2020,9,Sutter County,Single Family Residential,74.0,331000.0
1902,2020,5,Calaveras County,All Residential,33.0,331000.0
2403,2014,5,Contra Costa County,Condo/Co-op,14.0,331000.0
16525,2012,6,Santa Barbara County,Condo/Co-op,125.0,331000.0
22186,2014,9,Yolo County,Single Family Residential,26.0,331000.0
1903,2020,5,Calaveras County,Single Family Residential,33.0,331000.0
1592,2020,3,Butte County,All Residential,33.0,331000.0
11558,2018,8,Riverside County,Townhouse,28.0,331000.0
8937,2012,6,Napa County,All Residential,30.0,331200.0
2510,2016,2,Contra Costa County,Condo/Co-op,16.0,331250.0
21515,2013,7,Ventura County,Townhouse,11.0,331250.0
34,2012,7,Alameda County,Multi-Family (2-4 Unit),27.0,331250.0
1907,2020,7,Calaveras County,All Residential,59.0,331500.0
9506,2013,4,Nevada County,Single Family Residential,31.0,331500.0
13280,2018,10,San Bernardino County,All Residential,57.0,331500.0
4337,2020,4,Humboldt County,Multi-Family (2-4 Unit),64.0,331500.0
38,2012,8,Alameda County,Multi-Family (2-4 Unit),24.0,331500.0
1014,2018,5,Amador County,Single Family Residential,46.0,331500.0
21427,2012,1,Ventura County,All Residential,107.0,331500.0
12369,2021,10,Sacramento County,Townhouse,12.0,331500.0
9560,2014,5,Nevada County,Single Family Residential,41.0,331750.0
1567,2019,9,Butte County,Single Family Residential,37.0,331750.0
22161,2014,3,Yolo County,Single Family Residential,30.0,331750.0
2487,2015,10,Contra Costa County,Condo/Co-op,20.0,332000.0
20845,2018,5,Trinity County,Single Family Residential,372.0,332000.0
20846,2018,5,Trinity County,All Residential,372.0,332000.0
8073,2019,8,Merced County,Multi-Family (2-4 Unit),15.0,332000.0
11665,2020,5,Riverside County,Multi-Family (2-4 Unit),54.0,332000.0
20774,2022,4,Tehama County,Single Family Residential,62.0,332000.0
20719,2020,3,Tehama County,Single Family Residential,126.0,332000.0
20718,2020,3,Tehama County,All Residential,126.0,332000.0
13197,2017,6,San Bernardino County,Townhouse,26.0,332000.0
9989,2012,6,Orange County,Townhouse,55.0,332000.0
9446,2012,4,Nevada County,Condo/Co-op,184.0,332000.0
19076,2020,7,Solano County,Condo/Co-op,40.0,332000.0
15057,2017,10,San Joaquin County,All Residential,22.0,332000.0
20063,2019,9,Stanislaus County,Single Family Residential,22.0,332250.0
22462,2020,2,Yolo County,Condo/Co-op,23.0,332500.0
982,2017,5,Amador County,Single Family Residential,24.0,332500.0
20758,2021,9,Tehama County,Single Family Residential,55.0,332500.0
1079,2020,5,Amador County,All Residential,51.0,332500.0
7394,2016,9,Mariposa County,Single Family Residential,175.0,332500.0
11617,2019,8,Riverside County,Townhouse,56.0,332500.0
20757,2021,9,Tehama County,All Residential,55.0,332500.0
7468,2019,8,Mariposa County,All Residential,113.0,332500.0
8979,2013,4,Napa County,Condo/Co-op,21.0,332500.0
7393,2016,9,Mariposa County,All Residential,175.0,332500.0
